timestamp,node,action,file_size,cid,duration,success
2025-02-07T23:24:37.525933,ipfs0,upload,4286066,QmWRVtzJNiEn1w2zNqupVbVKBxvnAh62m9N5XZW9nDw6fL,0.048859664999326924,True
2025-02-07T23:24:43.850337,ipfs5,upload,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,1.0019382479986234,True
2025-02-07T23:24:46.304074,ipfs6,upload,50653328,QmNfEeytbuXNfHQjLstYHEfZ62PhGNwZSjeu5CLLABb1r7,0.4755210570001509,True
2025-02-07T23:24:48.207513,ipfs12,upload,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,1.7031456900003832,True
2025-02-07T23:24:49.527762,ipfs8,upload,38485433,QmcesS8e5cVCUc8ZR8YksBgogPqnEv3EggTTnkzYV1h9Yk,0.6803634809984942,True
2025-02-07T23:24:48.332520,ipfs4,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,3.0070658629992977,True
2025-02-07T23:24:49.425096,ipfs14,upload,319608049,QmVS2JJSEYNzzgvwrVpXKWeaYT6To7E332FsFuFqF4JQPy,4.227468861998204,True
2025-02-07T23:24:53.019059,ipfs11,upload,70904806,QmTQTaLRUDk8nDHiMTLosLwG9Sz3NPNFVUNZ8t5hYsrQvZ,1.0338607690027857,True
2025-02-07T23:24:54.653126,ipfs11,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,1.1296825219978928,True
2025-02-07T23:24:57.115509,ipfs2,download,4286066,QmWRVtzJNiEn1w2zNqupVbVKBxvnAh62m9N5XZW9nDw6fL,0.4971252870018361,True
2025-02-07T23:24:57.604718,ipfs1,upload,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,1.71796818599978,True
2025-02-07T23:25:04.168489,ipfs15,download,38485433,QmcesS8e5cVCUc8ZR8YksBgogPqnEv3EggTTnkzYV1h9Yk,0.3816321730009804,True
2025-02-07T23:25:07.739470,ipfs0,download,50653328,QmNfEeytbuXNfHQjLstYHEfZ62PhGNwZSjeu5CLLABb1r7,0.47909782500209985,True
2025-02-07T23:25:08.219180,ipfs8,download,4286066,QmWRVtzJNiEn1w2zNqupVbVKBxvnAh62m9N5XZW9nDw6fL,0.05184974299845635,True
2025-02-07T23:25:08.698593,ipfs5,upload,34870457,QmQPew7LfhWz3TpCRWBJBHQriFY6r7W5qTNQ6NNC7WGLor,0.38713005799945677,True
2025-02-07T23:25:09.020494,ipfs6,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,1.2929715840000426,True
2025-02-07T23:25:12.392596,ipfs7,upload,10751414,QmaiLQ8jRXxyJ1o7ASHonjFkkimKkCmqwTPU9MwaSZYkxQ,0.2136077950017352,True
2025-02-07T23:25:09.746350,ipfs2,download,319608049,QmVS2JJSEYNzzgvwrVpXKWeaYT6To7E332FsFuFqF4JQPy,4.914597910999873,True
2025-02-07T23:25:14.945576,ipfs4,download,10751414,QmaiLQ8jRXxyJ1o7ASHonjFkkimKkCmqwTPU9MwaSZYkxQ,0.22695237399966572,True
2025-02-07T23:25:11.233157,ipfs12,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,4.663256529998762,True
2025-02-07T23:25:13.052693,ipfs12,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,3.5692084949987475,True
2025-02-07T23:25:16.849920,ipfs7,download,4286066,QmWRVtzJNiEn1w2zNqupVbVKBxvnAh62m9N5XZW9nDw6fL,0.10641442300038761,True
2025-02-07T23:25:16.059981,ipfs5,upload,45921294,QmX4tFpb5qVvA6s5UrZLZYyWU1NE51cBFMnEERabdEvNLJ,0.9819572170017636,True
2025-02-07T23:25:15.246436,ipfs9,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,2.0426666519997525,True
2025-02-07T23:25:18.068581,ipfs3,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,1.754050385003211,True
2025-02-07T23:25:21.144606,ipfs8,download,45921294,QmX4tFpb5qVvA6s5UrZLZYyWU1NE51cBFMnEERabdEvNLJ,0.9349734499992337,True
2025-02-07T23:25:21.589104,ipfs9,download,38485433,QmcesS8e5cVCUc8ZR8YksBgogPqnEv3EggTTnkzYV1h9Yk,0.735948121000547,True
2025-02-07T23:25:24.956730,ipfs11,upload,23596598,QmVvL9mjSgsHzf1RSDqePgeTxztzVbU3nwjwBP7UK5n5nn,1.3801446850011416,True
2025-02-07T23:25:24.958754,ipfs3,download,10751414,QmaiLQ8jRXxyJ1o7ASHonjFkkimKkCmqwTPU9MwaSZYkxQ,2.74465535499985,True
2025-02-07T23:25:23.033508,ipfs7,download,38485433,QmcesS8e5cVCUc8ZR8YksBgogPqnEv3EggTTnkzYV1h9Yk,6.177671325000119,True
2025-02-07T23:25:27.302829,ipfs15,download,10751414,QmaiLQ8jRXxyJ1o7ASHonjFkkimKkCmqwTPU9MwaSZYkxQ,2.086748374000308,True
2025-02-07T23:25:26.793768,ipfs11,download,45921294,QmX4tFpb5qVvA6s5UrZLZYyWU1NE51cBFMnEERabdEvNLJ,4.6201483010008815,True
2025-02-07T23:25:27.171299,ipfs7,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,5.717102753998915,True
2025-02-07T23:25:34.308693,ipfs12,upload,356341368,QmTDZuwB1NMvtfdi9esV7ZuAazgZUQ6DYQnH56Zoiw4AWC,2.6602461529982975,True
2025-02-07T23:25:39.993462,ipfs15,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,2.0348944420002226,True
2025-02-07T23:25:44.600823,ipfs11,download,70904806,QmTQTaLRUDk8nDHiMTLosLwG9Sz3NPNFVUNZ8t5hYsrQvZ,0.3672934259993781,True
2025-02-07T23:25:46.533469,ipfs12,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,0.505149941000127,True
2025-02-07T23:25:49.322543,ipfs11,download,45921294,QmX4tFpb5qVvA6s5UrZLZYyWU1NE51cBFMnEERabdEvNLJ,0.19858505899901502,True
2025-02-07T23:25:54.791141,ipfs15,download,38485433,QmcesS8e5cVCUc8ZR8YksBgogPqnEv3EggTTnkzYV1h9Yk,0.1575642070019967,True
2025-02-07T23:25:43.298493,ipfs0,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,12.276023251997685,True
2025-02-07T23:25:57.710677,ipfs7,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,0.3646948280002107,True
2025-02-07T23:25:56.963159,ipfs10,download,23596598,QmVvL9mjSgsHzf1RSDqePgeTxztzVbU3nwjwBP7UK5n5nn,8.146768524999061,True
2025-02-07T23:25:59.179270,ipfs8,download,34870457,QmQPew7LfhWz3TpCRWBJBHQriFY6r7W5qTNQ6NNC7WGLor,9.144040051000047,True
2025-02-07T23:26:08.155214,ipfs0,download,45921294,QmX4tFpb5qVvA6s5UrZLZYyWU1NE51cBFMnEERabdEvNLJ,0.9620328269993479,True
2025-02-07T23:25:47.985012,ipfs11,upload,134686710,QmRZP4JtZ2MtpqwJJDwAJYpUzBsZKZ7zk6HuX7qyrwSocZ,21.450623638000252,True
2025-02-07T23:25:47.985834,ipfs2,download,10751414,QmaiLQ8jRXxyJ1o7ASHonjFkkimKkCmqwTPU9MwaSZYkxQ,21.810508430000482,True
2025-02-07T23:25:49.390840,ipfs15,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,21.446419912001147,True
2025-02-07T23:26:01.170331,ipfs8,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,9.855210526002338,True
2025-02-07T23:25:44.599496,ipfs2,upload,221578313,QmevYa9DghcYVVQqbotavVoZFh7oawnezCMEJb5PpT3AXY,26.854946551000467,True
2025-02-07T23:26:11.139871,ipfs4,download,34870457,QmQPew7LfhWz3TpCRWBJBHQriFY6r7W5qTNQ6NNC7WGLor,0.9629506560013397,True
2025-02-07T23:25:54.193028,ipfs10,download,319608049,QmVS2JJSEYNzzgvwrVpXKWeaYT6To7E332FsFuFqF4JQPy,20.182281471999886,True
2025-02-07T23:26:16.750500,ipfs7,download,4286066,QmWRVtzJNiEn1w2zNqupVbVKBxvnAh62m9N5XZW9nDw6fL,0.027017954998882487,True
2025-02-07T23:26:00.761421,ipfs2,download,356341368,QmTDZuwB1NMvtfdi9esV7ZuAazgZUQ6DYQnH56Zoiw4AWC,17.634012097998493,True
2025-02-07T23:26:21.256490,ipfs6,download,4286066,QmWRVtzJNiEn1w2zNqupVbVKBxvnAh62m9N5XZW9nDw6fL,0.07577149099961389,True
2025-02-07T23:26:23.077533,ipfs11,download,50653328,QmNfEeytbuXNfHQjLstYHEfZ62PhGNwZSjeu5CLLABb1r7,0.6926901219994761,True
2025-02-07T23:26:29.375483,ipfs14,download,23596598,QmVvL9mjSgsHzf1RSDqePgeTxztzVbU3nwjwBP7UK5n5nn,0.8240819730017392,True
2025-02-07T23:26:28.179738,ipfs14,download,45921294,QmX4tFpb5qVvA6s5UrZLZYyWU1NE51cBFMnEERabdEvNLJ,2.2742491569988488,True
2025-02-07T23:26:31.294098,ipfs15,download,23596598,QmVvL9mjSgsHzf1RSDqePgeTxztzVbU3nwjwBP7UK5n5nn,0.5635423990024719,True
2025-02-07T23:26:30.660706,ipfs0,download,70904806,QmTQTaLRUDk8nDHiMTLosLwG9Sz3NPNFVUNZ8t5hYsrQvZ,1.4701457470000605,True
2025-02-07T23:26:29.677197,ipfs7,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,2.6712305180008116,True
2025-02-07T23:26:29.374841,ipfs3,upload,218502292,QmbnYbeoQoywfp93T45LTbYfKkeM6hRcjCzJcbWZeeJ71t,3.8432629150011053,True
2025-02-07T23:26:28.926846,ipfs11,upload,275350317,QmSNk6UaPEtG6ntSve5DNcYA6oAJwhg6Bv4xy4WBLUbo8N,5.01752108099754,True
2025-02-07T23:26:35.705756,ipfs5,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,2.238443099999131,True
2025-02-07T23:26:34.823519,ipfs14,download,275350317,QmSNk6UaPEtG6ntSve5DNcYA6oAJwhg6Bv4xy4WBLUbo8N,6.6073436310034594,True
2025-02-07T23:26:41.474745,ipfs12,download,23596598,QmVvL9mjSgsHzf1RSDqePgeTxztzVbU3nwjwBP7UK5n5nn,0.5801533340018068,True
2025-02-07T23:26:36.367023,ipfs13,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,6.482005673999083,True
2025-02-07T23:26:37.944918,ipfs0,download,221578313,QmevYa9DghcYVVQqbotavVoZFh7oawnezCMEJb5PpT3AXY,5.630385785996623,True
2025-02-07T23:26:41.629532,ipfs3,download,134686710,QmRZP4JtZ2MtpqwJJDwAJYpUzBsZKZ7zk6HuX7qyrwSocZ,3.4792302460009523,True
2025-02-07T23:26:38.234498,ipfs13,download,319608049,QmVS2JJSEYNzzgvwrVpXKWeaYT6To7E332FsFuFqF4JQPy,8.481253991998528,True
2025-02-07T23:26:50.301528,ipfs4,download,34870457,QmQPew7LfhWz3TpCRWBJBHQriFY6r7W5qTNQ6NNC7WGLor,0.1389257640003052,True
2025-02-07T23:26:53.260526,ipfs11,download,38485433,QmcesS8e5cVCUc8ZR8YksBgogPqnEv3EggTTnkzYV1h9Yk,1.1310510649964272,True
2025-02-07T23:26:53.700505,ipfs7,download,23596598,QmVvL9mjSgsHzf1RSDqePgeTxztzVbU3nwjwBP7UK5n5nn,0.70037736499944,True
2025-02-07T23:26:53.710969,ipfs6,download,45921294,QmX4tFpb5qVvA6s5UrZLZYyWU1NE51cBFMnEERabdEvNLJ,0.9454651639971416,True
2025-02-07T23:26:57.094201,ipfs12,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,0.39879203899909044,True
2025-02-07T23:26:59.602954,ipfs14,upload,27715353,QmccwXQXGiAzVQeKiwXNvf7PhHsJPBYtEW2eTjJPQY6T2F,0.25188122199688223,True
2025-02-07T23:27:02.157614,ipfs15,download,50653328,QmNfEeytbuXNfHQjLstYHEfZ62PhGNwZSjeu5CLLABb1r7,0.5032640540011926,True
2025-02-07T23:27:05.260586,ipfs8,download,23596598,QmVvL9mjSgsHzf1RSDqePgeTxztzVbU3nwjwBP7UK5n5nn,0.2713321539995377,True
2025-02-07T23:27:05.109463,ipfs12,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,0.7627850600001693,True
2025-02-07T23:27:06.148743,ipfs4,download,34870457,QmQPew7LfhWz3TpCRWBJBHQriFY6r7W5qTNQ6NNC7WGLor,0.16710025900101755,True
2025-02-07T23:27:06.395280,ipfs6,download,34870457,QmQPew7LfhWz3TpCRWBJBHQriFY6r7W5qTNQ6NNC7WGLor,0.33877474299879395,True
2025-02-07T23:27:10.375507,ipfs3,download,38485433,QmcesS8e5cVCUc8ZR8YksBgogPqnEv3EggTTnkzYV1h9Yk,0.4164411530000507,True
2025-02-07T23:27:12.327464,ipfs11,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,0.3575063959979161,True
2025-02-07T23:27:13.128461,ipfs4,download,134686710,QmRZP4JtZ2MtpqwJJDwAJYpUzBsZKZ7zk6HuX7qyrwSocZ,2.697666356998525,True
2025-02-07T23:27:14.791257,ipfs3,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,2.5848946400001296,True
2025-02-07T23:27:14.701890,ipfs10,upload,299414706,Qmcd3dA39unX6qu3B43jCmvBtyeQgPdfBa7TUYczjmW2gR,10.124892014002398,True
2025-02-07T23:27:23.801462,ipfs10,download,10751414,QmaiLQ8jRXxyJ1o7ASHonjFkkimKkCmqwTPU9MwaSZYkxQ,2.894278840001789,True
2025-02-07T23:27:17.407828,ipfs0,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,10.164113238999562,True
2025-02-07T23:27:25.334609,ipfs12,download,45921294,QmX4tFpb5qVvA6s5UrZLZYyWU1NE51cBFMnEERabdEvNLJ,4.70500433199777,True
2025-02-07T23:27:27.832352,ipfs3,download,34870457,QmQPew7LfhWz3TpCRWBJBHQriFY6r7W5qTNQ6NNC7WGLor,3.485924044998683,True
2025-02-07T23:27:30.693475,ipfs9,download,10751414,QmaiLQ8jRXxyJ1o7ASHonjFkkimKkCmqwTPU9MwaSZYkxQ,0.9608625200016832,True
2025-02-07T23:27:13.260083,ipfs10,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,21.989081884999905,True
2025-02-07T23:27:19.437908,ipfs4,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,16.24390652800139,True
2025-02-07T23:27:35.527974,ipfs1,upload,104032147,QmWuYcyyLCgf2Zmn2hqffWgszXN4hfwL2xVnF1WPi3sycx,2.1148707160027698,True
2025-02-07T23:27:25.079347,ipfs13,download,218502292,QmbnYbeoQoywfp93T45LTbYfKkeM6hRcjCzJcbWZeeJ71t,12.758743673999561,True
2025-02-07T23:27:39.525009,ipfs12,download,135792041,Qme97XnBhrPftPncgy9q2ZGNxMeRiorhVNPsNUty2WBbZu,0.9903759539993189,True
2025-02-07T23:27:39.245548,ipfs1,download,95353263,QmbPg9k4VnuE2kZS3pwSLoS6FYUo7timUboVh6YZ7ZMvwF,2.9288340599996445,True
2025-02-07T23:27:32.341705,ipfs2,download,299414706,Qmcd3dA39unX6qu3B43jCmvBtyeQgPdfBa7TUYczjmW2gR,11.310076227000536,True
2025-02-07T23:27:38.895985,ipfs6,upload,221103344,QmQ2fyj9A7onxMEuay4PkytMNTbVm8PhNbKkkJtxkcqExB,6.174541192998731,True
2025-02-07T23:27:36.650393,ipfs5,download,221578313,QmevYa9DghcYVVQqbotavVoZFh7oawnezCMEJb5PpT3AXY,10.43051987400031,True
2025-02-07T23:27:39.297037,ipfs5,download,189079109,QmQXN5owApFPJ5AcUpj6c1gywnhdG1yfJhef9DNJMHNjA4,8.827685123997071,True
